# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000112851.15	ERBIN	protein_coding	5509	2798	2711	24.4016	8.5478	12.5999
ENSG00000112852.7	PCDHB2	protein_coding	292	350	377	3.1978	1.1202	1.6512
ENSG00000112855.17	HARS2	protein_coding	1444	744	748	17.4254	6.1041	8.9977
ENSG00000112874.10	NUDT12	protein_coding	1054	535	519	10.9980	3.8526	5.6788
ENSG00000112877.8	CEP72	protein_coding	324	171	166	4.0503	1.4188	2.0914
ENSG00000112893.9	MAN2A1	protein_coding	7816	3975	3841	29.6887	10.3999	15.3299
ENSG00000112902.12	SEMA5A	protein_coding	189	121	85	0.6892	0.2414	0.3558
ENSG00000112936.19	C7	protein_coding	168	82	86	1.1283	0.3953	0.5826
ENSG00000112941.14	TENT4A	protein_coding	1612	819	793	11.3821	3.9871	5.8772
ENSG00000112964.14	GHR	protein_coding	4929	2456	2473	31.8376	11.1526	16.4395
ENSG00000112972.15	HMGCS1	protein_coding	10278	7818	8019	69.6037	24.3821	35.9402
ENSG00000112977.16	DAP	protein_coding	4552	2264	2354	61.4770	21.5353	31.7439
ENSG00000112981.5	NME5	protein_coding	50	23	27	0.9393	0.3290	0.4850
ENSG00000112983.18	BRD8	protein_coding	2101	1062	1045	13.4527	4.7125	6.9464
ENSG00000112984.12	KIF20A	protein_coding	1068	572	596	12.4430	4.3588	6.4250
ENSG00000112992.18	NNT	protein_coding	7616	3972	3754	28.4404	9.9626	14.6853
ENSG00000112996.11	MRPS30	protein_coding	1923	970	953	13.9647	4.8918	7.2107
ENSG00000113013.16	HSPA9	protein_coding	24064	12061	12003	110.4031	38.6740	57.0071
ENSG00000113048.17	MRPS27	protein_coding	3958	1976	1999	27.2564	9.5479	14.0740
ENSG00000113068.10	PFDN1	protein_coding	1387	822	806	28.9251	10.1324	14.9356
ENSG00000113070.8	HBEGF	protein_coding	399	198	201	5.9888	2.0979	3.0924
ENSG00000113073.15	SLC4A9	protein_coding	3	1	3	0.0370	0.0130	0.0191
ENSG00000113083.15	LOX	protein_coding	166	79	102	1.3313	0.4663	0.6874
ENSG00000113088.6	GZMK	protein_coding	25	50	43	0.7160	0.2508	0.3697
ENSG00000113100.10	CDH9	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113108.19	APBB3	protein_coding	1152	632	576	14.1258	4.9482	7.2939
ENSG00000113119.13	TMCO6	protein_coding	1346	760	742	17.2887	6.0562	8.9271
ENSG00000113140.11	SPARC	protein_coding	29180	15212	15135	282.1725	98.8445	145.7010
ENSG00000113141.18	IK	protein_coding	4292	3332	3338	47.7136	16.7140	24.6371
ENSG00000113161.16	HMGCR	protein_coding	5580	3100	2965	40.6532	14.2407	20.9914
ENSG00000113163.18	CERT1	protein_coding	2503	1459	1530	7.7513	2.7153	4.0024
ENSG00000113194.13	FAF2	protein_coding	3649	1808	1841	27.6439	9.6836	14.2741
ENSG00000113196.3	HAND1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113205.5	PCDHB3	protein_coding	171	110	98	2.2874	0.8013	1.1811
ENSG00000113209.9	PCDHB5	protein_coding	1384	867	920	18.2147	6.3806	9.4053
ENSG00000113211.5	PCDHB6	protein_coding	120	57	72	1.6489	0.5776	0.8514
ENSG00000113212.7	PCDHB7	protein_coding	135	81	89	1.6200	0.5675	0.8365
ENSG00000113231.14	PDE8B	protein_coding	85	40	45	0.6819	0.2389	0.3521
ENSG00000113240.13	CLK4	protein_coding	1097	574	523	6.2146	2.1770	3.2089
ENSG00000113248.6	PCDHB15	protein_coding	56	32	25	0.6329	0.2217	0.3268
ENSG00000113249.13	HAVCR1	protein_coding	1	1	0	0.0209	0.0073	0.0108
ENSG00000113262.16	GRM6	protein_coding	1	0	1	0.0054	0.0019	0.0028
ENSG00000113263.13	ITK	protein_coding	177	89	89	0.9251	0.3240	0.4777
ENSG00000113269.14	RNF130	protein_coding	3846	2503	2440	13.4668	4.7174	6.9536
ENSG00000113272.14	THG1L	protein_coding	692	372	320	10.3589	3.6287	5.3489
ENSG00000113273.17	ARSB	protein_coding	1095	554	541	5.5222	1.9344	2.8514
ENSG00000113282.14	CLINT1	protein_coding	3869	1916	1953	27.3960	9.5968	14.1461
ENSG00000113296.14	THBS4	protein_coding	1017	831	864	9.9113	3.4719	5.1178
ENSG00000113300.13	CNOT6	protein_coding	1339	685	655	9.1437	3.2030	4.7214
ENSG00000113302.5	IL12B	protein_coding	13	2	11	0.2468	0.0865	0.1274
ENSG00000113303.12	BTNL8	protein_coding	26	14	12	0.2974	0.1042	0.1535
ENSG00000113312.11	TTC1	protein_coding	2087	1055	1032	48.3292	16.9296	24.9550
ENSG00000113318.11	MSH3	protein_coding	969	505	486	8.1605	2.8586	4.2137
ENSG00000113319.13	RASGRF2	protein_coding	435	222	238	1.7696	0.6199	0.9137
ENSG00000113327.17	GABRG2	protein_coding	1	1	0	0.0020	0.0007	0.0010
ENSG00000113328.19	CCNG1	protein_coding	5832	2914	2924	84.5391	29.6139	43.6521
ENSG00000113356.13	POLR3G	protein_coding	134	87	67	1.4945	0.5235	0.7717
ENSG00000113360.16	DROSHA	protein_coding	2253	1089	1164	12.9964	4.5526	6.7107
ENSG00000113361.13	CDH6	protein_coding	506	254	268	1.8250	0.6393	0.9424
ENSG00000113368.12	LMNB1	protein_coding	2567	1255	1312	31.7104	11.1081	16.3738
ENSG00000113369.9	ARRDC3	protein_coding	2117	1057	1063	19.0588	6.6763	9.8411
ENSG00000113384.14	GOLPH3	protein_coding	8500	4238	4266	139.1209	48.7338	71.8357
ENSG00000113387.12	SUB1	protein_coding	6792	3425	3367	32.8962	11.5235	16.9861
ENSG00000113389.16	NPR3	protein_coding	166	87	79	0.7466	0.2615	0.3855
ENSG00000113391.19	FAM172A	protein_coding	810	399	411	6.7132	2.3516	3.4664
ENSG00000113396.13	SLC27A6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113407.14	TARS1	protein_coding	5023	2481	2542	52.9542	18.5498	27.3431
ENSG00000113430.10	IRX4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113441.16	LNPEP	protein_coding	1582	840	767	4.7440	1.6618	2.4496
ENSG00000113448.19	PDE4D	protein_coding	316	160	156	0.8735	0.3060	0.4510
ENSG00000113456.19	RAD1	protein_coding	1146	661	688	7.5969	2.6612	3.9227
ENSG00000113460.13	BRIX1	protein_coding	1097	666	632	10.4527	3.6615	5.3973
ENSG00000113492.14	AGXT2	protein_coding	2838	1475	1363	32.2282	11.2895	16.6412
ENSG00000113494.17	PRLR	protein_coding	5415	2665	2750	18.6851	6.5454	9.6481
ENSG00000113504.21	SLC12A7	protein_coding	12534	6297	6237	93.6893	32.8192	48.3769
ENSG00000113520.11	IL4	protein_coding	2	2	0	0.1095	0.0383	0.0565
ENSG00000113522.14	RAD50	protein_coding	101	46	55	0.4290	0.1503	0.2215
ENSG00000113525.10	IL5	protein_coding	2	1	1	0.0566	0.0198	0.0292
ENSG00000113532.13	ST8SIA4	protein_coding	407	210	197	2.3382	0.8191	1.2073
ENSG00000113552.16	GNPDA1	protein_coding	1324	659	665	15.0087	5.2575	7.7498
ENSG00000113555.6	PCDH12	protein_coding	1246	586	662	9.1460	3.2038	4.7226
ENSG00000113558.19	SKP1	protein_coding	8071	3952	4134	28.5277	9.9932	14.7304
ENSG00000113569.16	NUP155	protein_coding	1331	647	684	6.5226	2.2848	3.3680
ENSG00000113575.10	PPP2CA	protein_coding	5882	2998	2884	47.1893	16.5303	24.3664
ENSG00000113578.18	FGF1	protein_coding	22	13	9	0.1983	0.0695	0.1024
ENSG00000113580.15	NR3C1	protein_coding	5381	2610	2771	26.3609	9.2342	13.6116
ENSG00000113583.8	C5orf15	protein_coding	4660	2341	2319	90.8888	31.8382	46.9308
ENSG00000113593.12	PPWD1	protein_coding	1045	538	507	12.4168	4.3496	6.4115
ENSG00000113594.10	LIFR	protein_coding	717	378	340	2.6464	0.9270	1.3665
ENSG00000113595.15	TRIM23	protein_coding	730	352	378	7.0394	2.4659	3.6348
ENSG00000113597.18	TRAPPC13	protein_coding	897	480	509	5.9542	2.0857	3.0745
ENSG00000113600.11	C9	protein_coding	12555	6288	6267	187.3181	65.6172	96.7226
ENSG00000113615.13	SEC24A	protein_coding	3729	1888	1999	22.9534	8.0405	11.8521
ENSG00000113621.15	TXNDC15	protein_coding	2232	1147	1086	20.8382	7.2996	10.7599
ENSG00000113638.14	TTC33	protein_coding	1433	779	654	6.6246	2.3206	3.4206
ENSG00000113643.9	RARS1	protein_coding	2753	1380	1373	36.1578	12.6660	18.6702
ENSG00000113645.15	WWC1	protein_coding	4407	2139	2268	19.6172	6.8719	10.1294
ENSG00000113648.16	MACROH2A1	protein_coding	4917	3348	3551	12.4461	4.3598	6.4266
ENSG00000113649.11	TCERG1	protein_coding	2478	1245	1233	12.7622	4.4706	6.5898
ENSG00000113657.13	DPYSL3	protein_coding	899	488	412	5.6200	1.9687	2.9019
ENSG00000113658.18	SMAD5	protein_coding	7493	3746	3769	37.1987	13.0307	19.2077
ENSG00000113712.19	CSNK1A1	protein_coding	2719	1397	1322	14.3475	5.0259	7.4084
ENSG00000113716.13	HMGXB3	protein_coding	2226	1111	1155	15.9508	5.5876	8.2363
ENSG00000113719.16	ERGIC1	protein_coding	6717	3284	3433	21.2874	7.4569	10.9918
ENSG00000113721.14	PDGFRB	protein_coding	4728	2289	2439	29.7389	10.4175	15.3558
ENSG00000113722.17	CDX1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113732.9	ATP6V0E1	protein_coding	8660	4417	4243	241.5476	84.6137	124.7242
ENSG00000113734.18	BNIP1	protein_coding	460	265	232	8.4608	2.9638	4.3687
ENSG00000113739.10	STC2	protein_coding	425	217	208	3.1125	1.0903	1.6072
ENSG00000113742.14	CPEB4	protein_coding	3238	1638	1600	13.9140	4.8740	7.1845
ENSG00000113749.7	HRH2	protein_coding	50	26	24	0.3951	0.1384	0.2040
ENSG00000113758.13	DBN1	protein_coding	803	424	379	7.0400	2.4661	3.6351
ENSG00000113761.12	ZNF346	protein_coding	612	308	304	4.1080	1.4390	2.1212
ENSG00000113763.12	UNC5A	protein_coding	8	5	5	0.0832	0.0291	0.0429
ENSG00000113790.11	EHHADH	protein_coding	7049	4016	4071	68.0177	23.8265	35.1213
ENSG00000113805.8	CNTN3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000113810.16	SMC4	protein_coding	1785	1699	1516	9.8124	3.4373	5.0667
ENSG00000113811.11	SELENOK	protein_coding	2279	1111	1168	47.9731	16.8049	24.7711
ENSG00000113812.14	ACTR8	protein_coding	1092	593	510	12.2031	4.2747	6.3011
ENSG00000113838.13	TBCCD1	protein_coding	760	383	378	10.0376	3.5162	5.1830
ENSG00000113845.10	TIMMDC1	protein_coding	1664	810	868	27.5058	9.6352	14.2027
ENSG00000113851.14	CRBN	protein_coding	1356	997	964	7.5428	2.6422	3.8948
ENSG00000113889.14	KNG1	protein_coding	100245	76703	78076	977.3783	342.3740	504.6736
ENSG00000113905.5	HRG	protein_coding	17553	9163	10258	157.7723	55.2674	81.4664
ENSG00000113916.18	BCL6	protein_coding	2070	1170	1105	15.6501	5.4822	8.0810
ENSG00000113924.12	HGD	protein_coding	11904	6023	5882	199.1935	69.7771	102.8544
ENSG00000113946.4	CLDN16	protein_coding	216	113	106	2.9111	1.0197	1.5031
ENSG00000113966.10	ARL6	protein_coding	156	85	88	1.5350	0.5377	0.7926
ENSG00000113971.20	NPHP3	protein_coding	384	202	184	1.7816	0.6241	0.9199
ENSG00000114013.16	CD86	protein_coding	302	128	175	3.9434	1.3814	2.0362
ENSG00000114019.15	AMOTL2	protein_coding	756	396	361	5.2367	1.8344	2.7040
ENSG00000114021.12	NIT2	protein_coding	3281	1654	1629	15.9600	5.5908	8.2410
ENSG00000114023.15	FAM162A	protein_coding	3701	2013	1890	43.7902	15.3396	22.6113
ENSG00000114026.21	OGG1	protein_coding	1043	944	1008	5.3600	1.8776	2.7676
ENSG00000114030.13	KPNA1	protein_coding	2230	2006	1964	11.7768	4.1254	6.0810
ENSG00000114054.14	PCCB	protein_coding	5585	3487	3425	33.4286	11.7100	17.2610
ENSG00000114062.22	UBE3A	protein_coding	3270	1965	1845	7.7105	2.7010	3.9813
ENSG00000114098.18	ARMC8	protein_coding	1885	942	943	8.5946	3.0107	4.4379
ENSG00000114107.9	CEP70	protein_coding	1158	596	562	11.7872	4.1290	6.0864
ENSG00000114113.6	RBP2	protein_coding	16	8	8	0.8498	0.2977	0.4388
ENSG00000114115.10	RBP1	protein_coding	8999	4469	4533	103.4223	36.2287	53.4026
ENSG00000114120.14	SLC25A36	protein_coding	227	124	103	0.9853	0.3452	0.5088
ENSG00000114124.2	GRK7	protein_coding	4	1	3	0.0554	0.0194	0.0286
ENSG00000114125.14	RNF7	protein_coding	1950	999	951	28.2120	9.8826	14.5674
ENSG00000114126.18	TFDP2	protein_coding	2927	1469	1458	11.0415	3.8678	5.7013
ENSG00000114127.11	XRN1	protein_coding	2283	1177	1106	8.5510	2.9954	4.4154
ENSG00000114166.8	KAT2B	protein_coding	1819	864	955	15.6658	5.4877	8.0891
ENSG00000114200.10	BCHE	protein_coding	3919	1907	2012	57.2526	20.0555	29.5626
ENSG00000114204.15	SERPINI2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000114209.15	PDCD10	protein_coding	1065	529	536	14.5942	5.1123	7.5358
ENSG00000114248.10	LRRC31	protein_coding	984	487	497	14.1314	4.9502	7.2968
ENSG00000114251.15	WNT5A	protein_coding	10	5	5	0.0627	0.0220	0.0324
ENSG00000114268.12	PFKFB4	protein_coding	199	109	90	1.4624	0.5123	0.7551
ENSG00000114270.17	COL7A1	protein_coding	74	35	39	0.3000	0.1051	0.1549
ENSG00000114279.13	FGF12	protein_coding	82	37	45	0.5003	0.1753	0.2584
ENSG00000114302.16	PRKAR2A	protein_coding	3492	1720	1794	23.5134	8.2367	12.1412
ENSG00000114315.4	HES1	protein_coding	4791	2249	2542	104.4265	36.5804	53.9211
ENSG00000114316.13	USP4	protein_coding	1759	917	843	10.7726	3.7736	5.5625
ENSG00000114331.15	ACAP2	protein_coding	1834	911	923	7.4178	2.5984	3.8302
ENSG00000114346.14	ECT2	protein_coding	1080	537	544	8.8142	3.0876	4.5512
ENSG00000114349.10	GNAT1	protein_coding	35	23	13	0.3991	0.1398	0.2061
ENSG00000114353.17	GNAI2	protein_coding	16692	8103	8592	101.1636	35.4374	52.2363
ENSG00000114354.15	TFG	protein_coding	6842	3330	3514	24.1609	8.4635	12.4756
ENSG00000114374.13	USP9Y	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000114378.17	HYAL1	protein_coding	9670	4794	4877	140.6735	49.2777	72.6374
ENSG00000114383.10	TUSC2	protein_coding	1772	899	873	33.0804	11.5880	17.0812
ENSG00000114388.14	NPRL2	protein_coding	1280	618	662	16.8361	5.8977	8.6934
ENSG00000114391.13	RPL24	protein_coding	20337	10245	10097	348.6247	122.1227	180.0139
ENSG00000114395.11	CYB561D2	protein_coding	1189	1148	1049	27.7055	9.7052	14.3059
ENSG00000114405.11	C3orf14	protein_coding	21	11	10	0.2148	0.0752	0.1109
ENSG00000114416.18	FXR1	protein_coding	5900	2984	2918	22.2995	7.8115	11.5145
ENSG00000114423.23	CBLB	protein_coding	980	469	511	3.5847	1.2557	1.8510
ENSG00000114439.19	BBX	protein_coding	1938	939	999	7.3137	2.5620	3.7765
ENSG00000114446.5	IFT57	protein_coding	266	124	142	3.2877	1.1517	1.6976
ENSG00000114450.11	GNB4	protein_coding	313	282	259	1.7614	0.6170	0.9095
ENSG00000114455.13	HHLA2	protein_coding	2	1	1	0.0247	0.0087	0.0128
ENSG00000114473.14	IQCG	protein_coding	204	89	116	1.2259	0.4294	0.6330
ENSG00000114480.13	GBE1	protein_coding	1996	1020	976	19.2599	6.7467	9.9450
ENSG00000114487.10	MORC1	protein_coding	6	2	4	0.0719	0.0252	0.0371
ENSG00000114491.14	UMPS	protein_coding	2296	1161	1135	13.7169	4.8050	7.0828
ENSG00000114503.11	NCBP2	protein_coding	2924	1575	1504	25.6751	8.9939	13.2575
ENSG00000114520.11	SNX4	protein_coding	3392	1740	1652	56.2145	19.6918	29.0266
ENSG00000114529.13	C3orf52	protein_coding	11	6	9	0.0820	0.0287	0.0423
ENSG00000114541.15	FRMD4B	protein_coding	1705	870	835	6.8314	2.3930	3.5274
ENSG00000114544.17	SLC41A3	protein_coding	1152	565	587	7.8453	2.7482	4.0509
ENSG00000114547.10	ROPN1B	protein_coding	3	3	0	0.0334	0.0117	0.0172
ENSG00000114554.11	PLXNA1	protein_coding	2050	984	1066	8.4066	2.9448	4.3408
ENSG00000114573.10	ATP6V1A	protein_coding	4058	2088	2010	35.5977	12.4698	18.3811
ENSG00000114626.18	ABTB1	protein_coding	920	469	451	6.7081	2.3498	3.4638
ENSG00000114631.11	PODXL2	protein_coding	15	9	6	0.3095	0.1084	0.1598
ENSG00000114638.8	UPK1B	protein_coding	1	0	1	0.0199	0.0070	0.0103
ENSG00000114646.10	CSPG5	protein_coding	45	23	22	0.4625	0.1620	0.2388
ENSG00000114648.12	KLHL18	protein_coding	523	276	279	3.3227	1.1639	1.7157
ENSG00000114650.20	SCAP	protein_coding	10384	5291	5093	74.1128	25.9616	38.2685
ENSG00000114654.7	EFCC1	protein_coding	61	29	32	0.9296	0.3256	0.4800
ENSG00000114656.12	CFAP92	protein_coding	26	276	274	0.0970	0.0340	0.0501
ENSG00000114670.14	NEK11	protein_coding	40	21	20	0.3352	0.1174	0.1731
ENSG00000114686.9	MRPL3	protein_coding	2324	1369	1338	38.4156	13.4569	19.8360
ENSG00000114698.15	PLSCR4	protein_coding	1701	839	862	18.0427	6.3203	9.3164
ENSG00000114735.10	HEMK1	protein_coding	1140	603	628	2.6618	0.9324	1.3744
ENSG00000114737.16	CISH	protein_coding	2514	1278	1382	22.3151	7.8169	11.5225
ENSG00000114738.11	MAPKAPK3	protein_coding	1871	992	1026	21.4478	7.5131	11.0747
ENSG00000114739.14	ACVR2B	protein_coding	926	488	439	2.6461	0.9269	1.3663
ENSG00000114742.14	WDR48	protein_coding	2039	1046	1049	12.2451	4.2894	6.3228
ENSG00000114744.9	COMMD2	protein_coding	1728	831	897	15.8428	5.5497	8.1805
ENSG00000114745.13	GORASP1	protein_coding	2413	1231	1216	17.3102	6.0637	8.9382
ENSG00000114757.19	PEX5L	protein_coding	17	5	14	0.0745	0.0261	0.0385
ENSG00000114767.7	RRP9	protein_coding	1027	509	518	29.8901	10.4704	15.4339
ENSG00000114770.17	ABCC5	protein_coding	1811	893	920	7.1514	2.5051	3.6926
ENSG00000114771.14	AADAC	protein_coding	19683	10003	9680	541.2677	189.6051	279.4860
ENSG00000114779.19	ABHD14B	protein_coding	3802	1853	1959	53.9795	18.9089	27.8725
ENSG00000114784.4	EIF1B	protein_coding	2551	1249	1316	60.6065	21.2304	31.2945
ENSG00000114786.16	ABHD14A-ACY1	protein_coding	3	3	0	0.0283	0.0099	0.0146
ENSG00000114790.13	ARHGEF26	protein_coding	798	369	433	6.5604	2.2981	3.3875
ENSG00000114796.16	KLHL24	protein_coding	2885	1487	1398	14.9682	5.2433	7.7289
ENSG00000114805.18	PLCH1	protein_coding	10	6	4	0.0625	0.0219	0.0323
ENSG00000114812.13	VIPR1	protein_coding	37	22	19	0.2249	0.0788	0.1161
ENSG00000114841.17	DNAH1	protein_coding	850	408	442	2.7499	0.9633	1.4199
ENSG00000114850.7	SSR3	protein_coding	8865	4934	4762	76.8199	26.9099	39.6663
ENSG00000114853.14	ZBTB47	protein_coding	420	301	289	3.4308	1.2018	1.7715
ENSG00000114854.8	TNNC1	protein_coding	446	234	212	17.5424	6.1451	9.0581
ENSG00000114857.18	NKTR	protein_coding	2978	1492	1571	7.7214	2.7048	3.9870
ENSG00000114859.16	CLCN2	protein_coding	201	147	169	1.0585	0.3708	0.5466
ENSG00000114861.23	FOXP1	protein_coding	1997	1031	966	2.5740	0.9017	1.3291
ENSG00000114867.22	EIF4G1	protein_coding	23573	11662	11911	120.8783	42.3435	62.4161
ENSG00000114902.14	SPCS1	protein_coding	5567	3103	3167	48.7874	17.0901	25.1916
ENSG00000114904.13	NEK4	protein_coding	1232	980	951	8.6486	3.0296	4.4658
ENSG00000114923.17	SLC4A3	protein_coding	23	13	10	0.2084	0.0730	0.1076
ENSG00000114933.16	INO80D	protein_coding	1259	696	735	3.9311	1.3771	2.0299
ENSG00000114942.14	EEF1B2	protein_coding	17631	8781	8852	413.1893	144.7395	213.3522
ENSG00000114948.13	ADAM23	protein_coding	21	10	11	0.1467	0.0514	0.0757
ENSG00000114956.20	DGUOK	protein_coding	1037	832	852	31.9858	11.2046	16.5160
ENSG00000114978.18	MOB1A	protein_coding	4971	2484	2487	34.6417	12.1349	17.8874
ENSG00000114982.19	KANSL3	protein_coding	4394	2214	2180	21.8574	7.6566	11.2862
ENSG00000114988.12	LMAN2L	protein_coding	1610	807	803	26.6721	9.3432	13.7723
ENSG00000114993.17	RTKN	protein_coding	6786	3283	3522	58.6683	20.5514	30.2937
ENSG00000114999.8	TTL	protein_coding	1505	768	737	4.2939	1.5041	2.2172
ENSG00000115008.6	IL1A	protein_coding	1	1	0	0.0223	0.0078	0.0115
ENSG00000115009.13	CCL20	protein_coding	9210	4673	4537	259.3058	90.8344	133.8937
ENSG00000115020.17	PIKFYVE	protein_coding	1843	919	925	7.6309	2.6731	3.9403
ENSG00000115041.13	KCNIP3	protein_coding	37	20	17	0.2118	0.0742	0.1094
ENSG00000115042.10	FAHD2A	protein_coding	800	408	399	6.3232	2.2150	3.2650
ENSG00000115053.17	NCL	protein_coding	26605	13251	13356	133.8715	46.8950	69.1251
ENSG00000115073.8	ACTR1B	protein_coding	3650	1789	1861	57.4159	20.1127	29.6469
ENSG00000115084.15	SLC35F5	protein_coding	4872	2429	2444	16.3196	5.7167	8.4267
ENSG00000115085.14	ZAP70	protein_coding	265	122	143	2.3342	0.8177	1.2053
ENSG00000115091.12	ACTR3	protein_coding	6236	3186	3050	23.4274	8.2066	12.0969
ENSG00000115107.20	STEAP3	protein_coding	1672	939	965	16.4483	5.7618	8.4932
ENSG00000115109.14	EPB41L5	protein_coding	4168	2168	2163	20.3122	7.1153	10.4883
ENSG00000115112.8	TFCP2L1	protein_coding	12	6	6	0.0575	0.0201	0.0297
ENSG00000115128.7	SF3B6	protein_coding	2311	1142	1175	92.1910	32.2943	47.6032
ENSG00000115129.14	TP53I3	protein_coding	2394	1614	1535	46.4705	16.2785	23.9952
ENSG00000115137.12	DNAJC27	protein_coding	266	141	130	2.1226	0.7436	1.0960
ENSG00000115138.11	POMC	protein_coding	14	9	5	0.4085	0.1431	0.2109
ENSG00000115145.10	STAM2	protein_coding	1369	688	681	9.0672	3.1762	4.6819
ENSG00000115155.19	OTOF	protein_coding	3	1	2	0.0168	0.0059	0.0087
ENSG00000115159.16	GPD2	protein_coding	700	360	340	4.3845	1.5359	2.2640
ENSG00000115163.15	CENPA	protein_coding	264	145	119	6.0790	2.1295	3.1389
ENSG00000115165.10	CYTIP	protein_coding	218	107	111	2.8911	1.0128	1.4928
ENSG00000115170.15	ACVR1	protein_coding	2209	1124	1085	22.1288	7.7517	11.4263
ENSG00000115183.15	TANC1	protein_coding	1047	517	531	3.1504	1.1036	1.6267
ENSG00000115194.11	SLC30A3	protein_coding	15	8	7	0.1168	0.0409	0.0603
ENSG00000115204.15	MPV17	protein_coding	1072	531	542	8.5529	2.9961	4.4163
ENSG00000115207.13	GTF3C2	protein_coding	1507	1135	1103	11.5829	4.0575	5.9809
ENSG00000115211.16	EIF2B4	protein_coding	1450	865	924	12.2504	4.2913	6.3256
ENSG00000115216.14	NRBP1	protein_coding	8305	4143	4163	69.9415	24.5004	36.1146
ENSG00000115221.12	ITGB6	protein_coding	7	4	3	0.0543	0.0190	0.0280
ENSG00000115226.10	FNDC4	protein_coding	2476	1249	1228	57.3670	20.0956	29.6217
ENSG00000115232.14	ITGA4	protein_coding	467	344	360	1.9672	0.6891	1.0158
ENSG00000115233.12	PSMD14	protein_coding	2535	1284	1252	15.5612	5.4510	8.0351
ENSG00000115234.11	SNX17	protein_coding	6531	3517	3411	77.8081	27.2561	40.1766
ENSG00000115239.24	ASB3	protein_coding	584	285	299	3.8915	1.3632	2.0094
ENSG00000115241.11	PPM1G	protein_coding	5326	2740	2587	59.8309	20.9587	30.8939
ENSG00000115252.18	PDE1A	protein_coding	56	31	25	0.3975	0.1393	0.2053
ENSG00000115255.12	REEP6	protein_coding	2707	1347	1360	59.8457	20.9639	30.9016
ENSG00000115257.15	PCSK4	protein_coding	119	55	65	1.4084	0.4934	0.7272
ENSG00000115263.15	GCG	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000115266.12	APC2	protein_coding	172	193	179	0.6109	0.2140	0.3155
ENSG00000115267.8	IFIH1	protein_coding	958	464	495	8.4401	2.9566	4.3581
ENSG00000115268.10	RPS15	protein_coding	13123	6504	6623	275.4650	96.4949	142.2376
ENSG00000115271.11	GCA	protein_coding	1130	560	575	9.5271	3.3373	4.9194
ENSG00000115274.15	INO80B	protein_coding	10	3	7	0.3112	0.1090	0.1607
ENSG00000115275.14	MOGS	protein_coding	3459	1727	1760	43.3135	15.1727	22.3651
ENSG00000115282.21	TTC31	protein_coding	2574	1333	1381	24.2328	8.4887	12.5127
ENSG00000115286.20	NDUFS7	protein_coding	561	2441	2563	3.3767	1.1829	1.7436
ENSG00000115289.14	PCGF1	protein_coding	756	383	373	19.4543	6.8148	10.0453
ENSG00000115290.10	GRB14	protein_coding	486	240	246	7.3020	2.5579	3.7704
ENSG00000115295.20	CLIP4	protein_coding	51	29	22	0.2942	0.1030	0.1519
ENSG00000115297.11	TLX2	protein_coding	1	0	1	0.0160	0.0056	0.0082
ENSG00000115306.16	SPTBN1	protein_coding	24516	13082	13066	59.5598	20.8637	30.7540
ENSG00000115307.17	AUP1	protein_coding	8700	4333	4375	159.0409	55.7117	82.1215
ENSG00000115310.18	RTN4	protein_coding	17467	8631	8837	117.9858	41.3302	60.9225
ENSG00000115317.12	HTRA2	protein_coding	863	757	727	14.7995	5.1843	7.6418
ENSG00000115318.12	LOXL3	protein_coding	88	371	356	0.8739	0.3061	0.4513
ENSG00000115325.13	DOK1	protein_coding	153	95	84	2.2520	0.7889	1.1628
ENSG00000115339.14	GALNT3	protein_coding	212	112	100	2.0733	0.7263	1.0705
ENSG00000115350.12	POLE4	protein_coding	910	451	459	20.4198	7.1530	10.5439
ENSG00000115353.11	TACR1	protein_coding	42	29	13	0.3676	0.1288	0.1898
ENSG00000115355.17	CCDC88A	protein_coding	2327	1237	1265	3.0768	1.0778	1.5887
ENSG00000115361.8	ACADL	protein_coding	5	3	2	0.0436	0.0153	0.0225
ENSG00000115363.14	EVA1A	protein_coding	5573	2793	2780	91.1145	31.9173	47.0474
ENSG00000115364.14	MRPL19	protein_coding	2449	1364	1390	12.2844	4.3032	6.3431
ENSG00000115365.12	LANCL1	protein_coding	7104	3594	3510	60.6812	21.2565	31.3330
ENSG00000115368.10	WDR75	protein_coding	1428	731	698	12.7157	4.4543	6.5658
ENSG00000115380.20	EFEMP1	protein_coding	62	35	27	0.7023	0.2460	0.3626
ENSG00000115386.6	REG1A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000115392.12	FANCL	protein_coding	560	495	541	10.4196	3.6500	5.3802
ENSG00000115414.21	FN1	protein_coding	502898	247786	255117	1310.9574	459.2262	676.9187
