# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000227505.1	AC016925.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227507.3	LTB	protein_coding	1207	626	581	49.5910	15.2639	15.3614
ENSG00000227508.6	LINC01624	lncRNA	4	4	0	0.0699	0.0215	0.0216
ENSG00000227509.1	LINC01839	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227510.4	LINC01442	lncRNA	7	3	4	0.1643	0.0506	0.0509
ENSG00000227511.1	AC005297.1	unprocessed_pseudogene	1	1	0	0.0732	0.0225	0.0227
ENSG00000227512.1	AL592301.1	lncRNA	7	2	5	0.5110	0.1573	0.1583
ENSG00000227513.1	ILRUNP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227514.3	AC107890.1	processed_pseudogene	0	2	2	0.0000	0.0000	0.0000
ENSG00000227515.3	C1DP4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227516.1	AL160163.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227517.7	LINC01483	lncRNA	1	1	0	0.0142	0.0044	0.0044
ENSG00000227518.5	MIR1302-9HG	lncRNA	1	1	1	0.0216	0.0066	0.0067
ENSG00000227519.1	AL008719.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227521.2	TUBB4BP8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227523.1	RPS20P15	processed_pseudogene	1	0	1	0.2028	0.0624	0.0628
ENSG00000227525.4	RPL7P6	processed_pseudogene	19	10	9	1.6237	0.4998	0.5030
ENSG00000227527.2	AC096540.1	lncRNA	35	23	12	3.3394	1.0279	1.0344
ENSG00000227528.6	DIAPH3-AS1	lncRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000227531.1	AL162414.1	lncRNA	1	0	1	0.0848	0.0261	0.0263
ENSG00000227532.1	AC002542.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227533.6	SLC2A1-AS1	lncRNA	0	1	1	0.0000	0.0000	0.0000
ENSG00000227534.1	AP1M2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227535.2	AL357315.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227536.1	SOCS5P4	processed_pseudogene	14	3	11	0.5638	0.1735	0.1746
ENSG00000227537.1	AL139281.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227538.1	HNRNPFP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227540.1	DNAJC9-AS1	lncRNA	72	67	86	4.8307	1.4869	1.4964
ENSG00000227541.1	SFR1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227542.1	AC092614.1	lncRNA	20	6	15	1.3876	0.4271	0.4298
ENSG00000227543.5	SPAG5-AS1	lncRNA	62	1424	1473	1.0196	0.3138	0.3158
ENSG00000227544.10	AC018647.1	lncRNA	32	16	16	0.3001	0.0924	0.0930
ENSG00000227545.1	AC006455.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227547.3	OR4A2P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227549.2	AC116035.1	lncRNA	0	1	1	0.0000	0.0000	0.0000
ENSG00000227550.2	TRBV7-5	TR_V_pseudogene	2	1	1	0.3656	0.1125	0.1133
ENSG00000227551.1	USP17L12	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000227554.1	AL590422.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227555.1	MIR4290HG	lncRNA	2	0	2	0.0464	0.0143	0.0144
ENSG00000227556.1	AC096531.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227557.1	MTND3P9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227560.1	RPS15AP30	processed_pseudogene	3	2	1	0.4851	0.1493	0.1503
ENSG00000227562.1	AC074257.1	lncRNA	1	0	1	0.1078	0.0332	0.0334
ENSG00000227563.1	RNF11P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227564.3	LINC00376	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227568.1	SNX18P26	processed_pseudogene	1	1	0	0.0852	0.0262	0.0264
ENSG00000227573.2	AC004986.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227574.2	AC112229.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227578.1	RPS3AP53	processed_pseudogene	3	2	1	0.2432	0.0749	0.0753
ENSG00000227579.6	AL136114.1	lncRNA	4	3	1	0.0920	0.0283	0.0285
ENSG00000227581.2	STAU2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227582.2	ADGRF5P1	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227583.1	RPS3AP37	processed_pseudogene	3	1	2	0.2540	0.0782	0.0787
ENSG00000227584.2	MTND4P5	unprocessed_pseudogene	1	0	1	0.0459	0.0141	0.0142
ENSG00000227585.2	AL360013.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227586.5	RPS26P39	processed_pseudogene	1	1	0	0.1849	0.0569	0.0573
ENSG00000227588.2	CNTN4-AS2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227589.1	TP73-AS3	lncRNA	1	0	1	0.0836	0.0257	0.0259
ENSG00000227590.2	ATP5MC1P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227591.5	HSD11B1-AS1	lncRNA	11	3	8	1.4544	0.4477	0.4505
ENSG00000227592.1	PIGFP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227593.2	PHBP16	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227597.1	WASF1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227598.1	Z94721.1	lncRNA	12	5	7	1.9657	0.6050	0.6089
ENSG00000227599.1	PTPRT-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227602.1	AL031779.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227604.3	TOMM22P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227606.2	AC005392.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227607.2	SUMO2P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227609.2	TMEM183AP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227610.1	FRMPD3-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227611.1	LINC01074	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227613.1	QRSL1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227615.1	AP001324.1	processed_pseudogene	277	125	152	43.7836	13.4764	13.5625
ENSG00000227616.1	AC063976.3	unprocessed_pseudogene	1	0	1	0.1917	0.0590	0.0594
ENSG00000227617.9	CERS6-AS1	lncRNA	3	1024	1029	0.0439	0.0135	0.0136
ENSG00000227619.3	AL391056.1	lncRNA	46	25	21	0.7695	0.2369	0.2384
ENSG00000227620.4	ALG1L8P	unprocessed_pseudogene	10	20	12	0.8298	0.2554	0.2571
ENSG00000227621.1	PHBP11	processed_pseudogene	1	1	0	0.0780	0.0240	0.0241
ENSG00000227623.1	AC010881.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227624.2	SNRPEP3	processed_pseudogene	3	2	1	0.6855	0.2110	0.2123
ENSG00000227625.2	AL359510.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227627.3	AL080276.2	lncRNA	16	90	91	0.2965	0.0913	0.0919
ENSG00000227629.1	SLC25A15P1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227630.4	LINC01132	lncRNA	22	9	13	0.2730	0.0840	0.0846
ENSG00000227632.2	AC018804.1	unprocessed_pseudogene	5	2	3	0.5103	0.1571	0.1581
ENSG00000227633.1	RBMY2YP	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227634.3	LINC01714	lncRNA	10	7	4	0.6300	0.1939	0.1952
ENSG00000227635.1	USP9YP21	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227638.2	HNRNPA1P14	processed_pseudogene	9	3	6	0.6071	0.1869	0.1880
ENSG00000227640.3	SOX21-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227644.2	HIGD1AP11	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227645.2	RPL7P54	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227646.7	STEAP2-AS1	lncRNA	4	1	3	0.2088	0.0643	0.0647
ENSG00000227649.1	MTND6P32	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227653.1	ISCA1P6	processed_pseudogene	2	2	0	0.3234	0.0995	0.1002
ENSG00000227657.1	SERPINA7P1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227658.1	AC005160.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227659.1	CLYBL-AS2	lncRNA	6	4	2	0.5445	0.1676	0.1687
ENSG00000227660.1	UST-AS1	lncRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000227661.1	MTCO3P18	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227663.1	RPL7P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227666.1	CYCSP24	processed_pseudogene	8	3	5	1.5966	0.4914	0.4946
ENSG00000227667.1	AL392003.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227671.4	AL390728.4	transcribed_unprocessed_pseudogene	2649	1341	1308	77.3451	23.8064	23.9585
ENSG00000227673.1	AL162734.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227674.3	LINC00355	lncRNA	192	93	99	4.3077	1.3259	1.3344
ENSG00000227676.4	LINC01068	lncRNA	1	1	0	0.0623	0.0192	0.0193
ENSG00000227678.8	AL355581.1	lncRNA	4	22	25	0.0751	0.0231	0.0233
ENSG00000227679.1	AL133173.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227680.1	AC108051.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227681.5	AL033504.1	lncRNA	38	21	17	1.8915	0.5822	0.5859
ENSG00000227682.2	ATP5F1AP2	transcribed_processed_pseudogene	3	1	2	0.3769	0.1160	0.1167
ENSG00000227683.1	AL358394.1	lncRNA	1	1	0	0.1179	0.0363	0.0365
ENSG00000227684.2	CROCCP4	transcribed_unprocessed_pseudogene	1	1	0	0.0828	0.0255	0.0256
ENSG00000227685.1	LINC02088	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227687.1	AL713965.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227688.2	HNRNPA3P2	unprocessed_pseudogene	1	1	0	0.0953	0.0293	0.0295
ENSG00000227689.1	SRP68P2	processed_pseudogene	0	0	1	0.0000	0.0000	0.0000
ENSG00000227692.1	MED28P3	processed_pseudogene	8	1	7	0.9502	0.2925	0.2943
ENSG00000227693.1	GSTM3P1	processed_pseudogene	0	1	2	0.0000	0.0000	0.0000
ENSG00000227694.1	RPL23AP74	processed_pseudogene	0	16	11	0.0000	0.0000	0.0000
ENSG00000227695.6	DNMBP-AS1	lncRNA	6	35	46	0.1259	0.0388	0.0390
ENSG00000227698.1	AP001619.1	lncRNA	3	2	1	0.4233	0.1303	0.1311
ENSG00000227700.1	AC239809.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227702.1	LINC00111	lncRNA	1	1	0	0.1097	0.0338	0.0340
ENSG00000227704.1	AL354892.1	lncRNA	0	18	16	0.0000	0.0000	0.0000
ENSG00000227705.1	AL391097.2	lncRNA	1	1	0	0.1300	0.0400	0.0403
ENSG00000227706.4	AL713998.1	lncRNA	29	17	17	0.3363	0.1035	0.1042
ENSG00000227707.1	SDAD1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227708.1	LINC01850	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227709.4	AC091607.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227710.1	AC245517.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227711.3	AL451054.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227712.2	AL359915.1	lncRNA	11	8	4	0.2375	0.0731	0.0736
ENSG00000227713.2	AC092159.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227714.1	MTND6P18	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000227716.1	AP000459.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227717.4	AC138749.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227718.1	AC016730.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227719.1	AC006042.1	lncRNA	241	303	303	29.0061	8.9279	8.9850
ENSG00000227721.1	RPSAP64	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227722.2	AL022100.1	transcribed_processed_pseudogene	6	2	4	0.2255	0.0694	0.0699
ENSG00000227723.1	AL596188.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227725.3	GCOM2	processed_pseudogene	5	2	3	0.2856	0.0879	0.0885
ENSG00000227726.1	AP001271.1	lncRNA	22	12	10	6.7353	2.0731	2.0864
ENSG00000227728.2	AL356583.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227729.5	RD3L	protein_coding	1	0	1	0.0434	0.0134	0.0134
ENSG00000227730.2	MTND6P5	unprocessed_pseudogene	19	4	15	2.3404	0.7204	0.7250
ENSG00000227733.10	AC239809.3	lncRNA	1	3	2	0.0039	0.0012	0.0012
ENSG00000227734.1	AL590378.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227735.1	CYCSP5	processed_pseudogene	1	0	1	0.2123	0.0654	0.0658
ENSG00000227736.1	MTCO3P16	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227737.3	OR8B1P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227738.1	PSMD14P1	processed_pseudogene	2	1	1	0.1400	0.0431	0.0434
ENSG00000227740.2	LINC02803	lncRNA	78	32	48	4.0960	1.2607	1.2688
ENSG00000227741.1	AL121987.2	lncRNA	16	210	174	0.6395	0.1968	0.1981
ENSG00000227742.2	CALR4P	transcribed_unitary_pseudogene	1	1	0	0.0233	0.0072	0.0072
ENSG00000227743.2	AC004875.1	lncRNA	16	9	7	1.5406	0.4742	0.4772
ENSG00000227744.4	LINC01940	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227745.1	AC098826.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227747.2	AC096631.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227748.2	AL138916.1	lncRNA	1	1	1	0.0480	0.0148	0.0149
ENSG00000227751.1	RCC2-AS1	lncRNA	0	1440	1423	0.0000	0.0000	0.0000
ENSG00000227753.3	AC023194.1	processed_pseudogene	1	0	1	0.2048	0.0630	0.0634
ENSG00000227755.1	AP000344.1	transcribed_processed_pseudogene	2	3	0	0.1587	0.0488	0.0491
ENSG00000227757.3	AP000282.1	lncRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000227758.1	AL645939.2	unprocessed_pseudogene	1	0	1	0.2803	0.0863	0.0868
ENSG00000227759.2	VTI1BP4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227760.2	AC135001.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227762.4	GUSBP8	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227764.2	LINC01693	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227765.4	MYL12BP2	processed_pseudogene	1	1	0	0.1232	0.0379	0.0382
ENSG00000227766.1	AL671277.1	unprocessed_pseudogene	0	6158	6281	0.0000	0.0000	0.0000
ENSG00000227769.7	AC072062.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227770.1	RPL7P12	processed_pseudogene	3	0	3	0.2523	0.0776	0.0781
ENSG00000227773.1	ASH1L-IT1	lncRNA	3	1	2	0.4223	0.1300	0.1308
ENSG00000227775.3	AL031282.1	transcribed_processed_pseudogene	214	172	148	4.8918	1.5057	1.5153
ENSG00000227776.1	AKR1D1P1	processed_pseudogene	1	1	0	0.0674	0.0207	0.0209
ENSG00000227777.1	AL031736.1	processed_pseudogene	38	12	26	3.8779	1.1936	1.2012
ENSG00000227779.1	AC234779.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227782.2	AC002553.1	lncRNA	40	49	73	3.1455	0.9682	0.9744
ENSG00000227784.1	ZNF965P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227785.1	AC092013.1	processed_pseudogene	2	2	0	0.3799	0.1169	0.1177
ENSG00000227788.1	MTCO3P43	processed_pseudogene	5	5	0	0.4090	0.1259	0.1267
ENSG00000227789.1	MTCYBP7	processed_pseudogene	1	0	1	0.0556	0.0171	0.0172
ENSG00000227790.7	SPECC1P1	transcribed_unprocessed_pseudogene	40	16	30	1.7446	0.5370	0.5404
ENSG00000227791.3	RPS10P9	processed_pseudogene	6	3	3	0.8262	0.2543	0.2559
ENSG00000227795.1	MTND4LP9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227799.1	CDPF1P1	processed_pseudogene	129	100	88	5.6734	1.7462	1.7574
ENSG00000227800.1	IGHD4-17	IG_D_gene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227802.1	DNAJB3	transcribed_processed_pseudogene	25	17	9	1.2454	0.3833	0.3858
ENSG00000227803.2	AL158198.1	lncRNA	0	18	15	0.0000	0.0000	0.0000
ENSG00000227805.1	RPL21P90	processed_pseudogene	3	5	3	0.4060	0.1250	0.1258
ENSG00000227806.1	OR5W1P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227809.2	AL355674.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227811.3	INKA2-AS1	lncRNA	5	28	22	0.1306	0.0402	0.0405
ENSG00000227813.1	Z82190.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227814.3	MRPS17P9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227815.2	AL359265.1	unprocessed_pseudogene	6	3	3	0.4760	0.1465	0.1474
ENSG00000227817.4	ARHGAP42P1	unprocessed_pseudogene	1	0	1	0.0319	0.0098	0.0099
ENSG00000227818.1	AL590408.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227824.1	AC122136.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227825.4	SLC9A7P1	transcribed_processed_pseudogene	214	106	108	4.0762	1.2546	1.2627
ENSG00000227827.3	PKD1P2	unprocessed_pseudogene	34	17	17	0.2159	0.0665	0.0669
ENSG00000227830.1	TRIM60P3Y	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227832.1	ST13P21	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227834.1	AP003385.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227835.8	CARM1P1	transcribed_unprocessed_pseudogene	14	5	10	0.5332	0.1641	0.1652
ENSG00000227836.1	AC008850.1	processed_pseudogene	2	1	1	0.3484	0.1072	0.1079
ENSG00000227837.1	TRIM60P11Y	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227838.1	AL121885.2	lncRNA	1	0	1	0.0770	0.0237	0.0239
ENSG00000227840.1	KRTAP8-3P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227841.1	MTND5P31	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227842.1	AC093166.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227845.2	AL627223.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227846.1	UGT1A11P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227847.1	PPIAP93	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227848.1	SUCLA2-AS1	lncRNA	18	10	14	2.0565	0.6330	0.6370
ENSG00000227850.1	SEPTIN2P1	processed_pseudogene	1	0	1	0.3504	0.1078	0.1085
ENSG00000227851.1	AC021035.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227852.1	RPS29P17	processed_pseudogene	7	2	5	2.6595	0.8186	0.8238
ENSG00000227854.1	AL590135.1	processed_pseudogene	6	2	5	2.4257	0.7466	0.7514
ENSG00000227855.3	DPY19L2P3	transcribed_unprocessed_pseudogene	77	45	45	1.1391	0.3506	0.3529
ENSG00000227857.2	AL358075.2	lncRNA	2	1	1	0.3721	0.1145	0.1153
ENSG00000227860.1	MTND5P18	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227862.1	HNRNPA1P31	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227863.3	AC002383.1	lncRNA	2	2	0	0.0628	0.0193	0.0195
ENSG00000227864.1	ARL5AP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227867.1	ELOCP11	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227868.6	TEX46	protein_coding	6	2	4	0.5733	0.1765	0.1776
ENSG00000227871.1	USP9YP12	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227873.1	Z93242.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227874.1	GRAMD4P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227875.2	RPL23AP89	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227877.7	MRLN	protein_coding	799	398	401	17.0758	5.2559	5.2894
ENSG00000227878.2	AC114760.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227879.2	PSPC1P1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227880.1	AL050402.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227881.1	ASS1P5	processed_pseudogene	1	0	1	0.0509	0.0157	0.0158
ENSG00000227882.1	THAP12P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227883.1	ATP6V0E1P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227885.3	AL590652.1	lncRNA	104	51	69	1.2758	0.3927	0.3952
ENSG00000227887.1	RPS26P13	processed_pseudogene	3	0	3	0.5733	0.1765	0.1776
ENSG00000227888.4	FAM66A	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227890.1	PSMA2P3	processed_pseudogene	0	3	2	0.0000	0.0000	0.0000
ENSG00000227892.1	OR5P4P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227893.1	LINC00352	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227896.2	AL731569.1	lncRNA	150	76	74	3.0936	0.9522	0.9583
ENSG00000227902.2	AC062032.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227905.1	MED6P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227906.8	SNAP25-AS1	lncRNA	146	132	122	0.6299	0.1939	0.1951
ENSG00000227907.1	AL158837.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227908.3	FLJ31104	lncRNA	46	25	21	1.2674	0.3901	0.3926
ENSG00000227910.1	AC092634.3	transcribed_processed_pseudogene	8	9	11	0.5760	0.1773	0.1784
ENSG00000227911.3	LINC02344	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227912.2	AL441943.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227913.1	KRT8P44	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227914.3	AL136979.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227915.1	ELOCP16	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227917.3	AL449043.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227919.1	AL353997.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227920.3	AL353597.1	lncRNA	1	1	0	0.0550	0.0169	0.0170
ENSG00000227922.1	SPTLC1P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227923.1	AC006455.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227924.2	RBPJP6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227925.2	LINC01655	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227927.2	MACROD2-IT1	lncRNA	1	1	0	0.0628	0.0193	0.0195
ENSG00000227929.4	SRGAP3-AS3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227930.1	AC003087.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227932.2	SELENOOLP	transcribed_unitary_pseudogene	27	14	13	1.2250	0.3771	0.3795
ENSG00000227933.1	AL357874.1	lncRNA	5	7	9	0.5494	0.1691	0.1702
ENSG00000227934.1	AL732414.1	processed_pseudogene	3	2	1	0.3302	0.1016	0.1023
ENSG00000227935.1	AL390243.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227937.1	MTND2P30	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227938.1	AC104695.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227939.1	RPL3P2	processed_pseudogene	54	37	18	2.8310	0.8714	0.8769
ENSG00000227940.2	LINC01696	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000227941.1	UQCRBP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227942.1	FRMD8P1	processed_pseudogene	1	0	1	0.0414	0.0127	0.0128
ENSG00000227945.1	PTPRK-AS1	lncRNA	2	95	121	0.1677	0.0516	0.0520
ENSG00000227946.1	AC007383.1	lncRNA	101	154	139	6.1603	1.8961	1.9082
ENSG00000227947.2	LINC01738	lncRNA	3	2	1	0.1295	0.0399	0.0401
ENSG00000227948.4	AC003989.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227949.1	CYCSP46	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227950.1	AL590128.1	processed_pseudogene	1	0	1	0.2205	0.0679	0.0683
ENSG00000227952.2	RPL18AP17	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000227953.7	LINC01341	lncRNA	42	29	32	0.5553	0.1709	0.1720
ENSG00000227954.7	TARID	lncRNA	7	58	63	0.0546	0.0168	0.0169
ENSG00000227958.1	AL390778.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
