# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000128944.13	KNSTRN	protein_coding	756	382	374	14.2548	5.0921	7.2208
ENSG00000128951.14	DUT	protein_coding	993	552	497	18.6216	6.6520	9.4328
ENSG00000128965.13	CHAC1	protein_coding	14	8	6	0.4703	0.1680	0.2382
ENSG00000128973.13	CLN6	protein_coding	882	426	456	8.2745	2.9558	4.1915
ENSG00000128989.11	ARPP19	protein_coding	1797	896	901	18.1114	6.4697	9.1744
ENSG00000129003.19	VPS13C	protein_coding	1568	807	775	5.4830	1.9586	2.7774
ENSG00000129007.14	CALML4	protein_coding	6	56	77	0.0821	0.0293	0.0416
ENSG00000129009.13	ISLR	protein_coding	12	5	7	0.3141	0.1122	0.1591
ENSG00000129028.9	THAP10	protein_coding	81	39	43	2.7263	0.9739	1.3810
ENSG00000129038.16	LOXL1	protein_coding	20	14	7	0.3789	0.1353	0.1919
ENSG00000129048.7	ACKR4	protein_coding	33	226	233	0.8519	0.3043	0.4315
ENSG00000129055.13	ANAPC13	protein_coding	2167	1226	1180	63.3709	22.6372	32.1007
ENSG00000129071.10	MBD4	protein_coding	1765	873	898	36.2675	12.9554	18.3714
ENSG00000129083.13	COPB1	protein_coding	4435	2243	2192	59.9377	21.4108	30.3616
ENSG00000129084.18	PSMA1	protein_coding	459	219	240	10.3686	3.7038	5.2522
ENSG00000129103.19	SUMF2	protein_coding	5920	3739	3700	99.4577	35.5281	50.3806
ENSG00000129116.19	PALLD	protein_coding	665	359	345	4.5238	1.6160	2.2915
ENSG00000129128.13	SPCS3	protein_coding	5484	2862	2851	55.3282	19.7642	28.0267
ENSG00000129151.9	BBOX1	protein_coding	62	34	29	1.7336	0.6193	0.8782
ENSG00000129152.4	MYOD1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000129158.11	SERGEF	protein_coding	210	119	91	4.2718	1.5260	2.1639
ENSG00000129159.9	KCNC1	protein_coding	6	3	3	0.0287	0.0102	0.0145
ENSG00000129167.9	TPH1	protein_coding	17	7	10	0.2082	0.0744	0.1055
ENSG00000129170.10	CSRP3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000129173.13	E2F8	protein_coding	459	224	249	7.6498	2.7326	3.8750
ENSG00000129187.14	DCTD	protein_coding	1272	628	644	25.2851	9.0323	12.8082
ENSG00000129194.8	SOX15	protein_coding	6	5	7	0.2822	0.1008	0.1429
ENSG00000129195.16	PIMREG	protein_coding	150	68	82	3.6949	1.3199	1.8717
ENSG00000129197.14	RPAIN	protein_coding	442	352	390	4.0986	1.4641	2.0762
ENSG00000129204.17	USP6	protein_coding	47	30	17	0.2773	0.0991	0.1405
ENSG00000129214.15	SHBG	protein_coding	1287	641	650	44.9882	16.0706	22.7889
ENSG00000129219.14	PLD2	protein_coding	566	292	274	8.0704	2.8829	4.0881
ENSG00000129221.16	AIPL1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000129226.14	CD68	protein_coding	3	28	22	0.0956	0.0341	0.0484
ENSG00000129235.11	TXNDC17	protein_coding	537	327	310	10.4015	3.7156	5.2689
ENSG00000129244.9	ATP1B2	protein_coding	57	27	30	1.1337	0.4050	0.5743
ENSG00000129245.12	FXR2	protein_coding	902	517	524	14.2635	5.0952	7.2252
ENSG00000129250.12	KIF1C	protein_coding	3842	2073	2062	30.8587	11.0233	15.6316
ENSG00000129255.16	MPDU1	protein_coding	1388	862	866	29.0670	10.3833	14.7240
ENSG00000129292.21	PHF20L1	protein_coding	556	323	299	1.8622	0.6652	0.9433
ENSG00000129295.9	LRRC6	protein_coding	16	10	6	0.2570	0.0918	0.1302
ENSG00000129315.11	CCNT1	protein_coding	1748	895	853	16.3167	5.8286	8.2653
ENSG00000129317.15	PUS7L	protein_coding	646	336	337	3.1760	1.1345	1.6088
ENSG00000129347.21	KRI1	protein_coding	1542	975	902	24.9743	8.9213	12.6508
ENSG00000129351.17	ILF3	protein_coding	7263	3668	3596	45.4006	16.2179	22.9978
ENSG00000129353.15	SLC44A2	protein_coding	1001	491	510	13.9271	4.9750	7.0548
ENSG00000129354.12	AP1M2	protein_coding	186	83	103	5.7882	2.0676	2.9320
ENSG00000129355.7	CDKN2D	protein_coding	461	250	211	21.1043	7.5388	10.6904
ENSG00000129422.14	MTUS1	protein_coding	3313	1907	1889	19.0057	6.7892	9.6274
ENSG00000129437.11	KLK14	protein_coding	3	0	3	0.1737	0.0620	0.0880
ENSG00000129450.8	SIGLEC9	protein_coding	24	9	15	0.6513	0.2326	0.3299
ENSG00000129451.12	KLK10	protein_coding	3	2	4	0.0544	0.0194	0.0276
ENSG00000129455.15	KLK8	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000129460.16	NGDN	protein_coding	1284	641	643	19.0125	6.7916	9.6308
ENSG00000129465.16	RIPK3	protein_coding	34	19	15	0.7255	0.2591	0.3675
ENSG00000129467.14	ADCY4	protein_coding	142	64	79	1.2128	0.4332	0.6143
ENSG00000129472.15	RAB2B	protein_coding	588	306	299	11.2627	4.0232	5.7052
ENSG00000129473.11	BCL2L2	protein_coding	776	410	453	11.0465	3.9460	5.5956
ENSG00000129474.16	AJUBA	protein_coding	1937	974	963	22.6772	8.1007	11.4872
ENSG00000129480.13	DTD2	protein_coding	54	150	135	1.2540	0.4479	0.6352
ENSG00000129484.14	PARP2	protein_coding	666	399	361	11.2964	4.0353	5.7222
ENSG00000129493.15	HEATR5A	protein_coding	633	346	347	4.2699	1.5253	2.1629
ENSG00000129514.8	FOXA1	protein_coding	2200	1095	1107	34.3397	12.2668	17.3949
ENSG00000129515.20	SNX6	protein_coding	1115	561	554	18.8149	6.7210	9.5307
ENSG00000129518.9	EAPP	protein_coding	1347	680	667	45.9206	16.4037	23.2612
ENSG00000129521.15	EGLN3	protein_coding	114	51	63	1.0667	0.3811	0.5404
ENSG00000129534.14	MIS18BP1	protein_coding	656	328	328	7.2315	2.5832	3.6632
ENSG00000129535.13	NRL	protein_coding	142	141	139	2.1483	0.7674	1.0882
ENSG00000129538.14	RNASE1	protein_coding	901	442	459	57.3195	20.4756	29.0354
ENSG00000129559.13	NEDD8	protein_coding	748	361	388	13.6086	4.8612	6.8935
ENSG00000129562.11	DAD1	protein_coding	3570	1710	1860	323.2139	115.4578	163.7249
ENSG00000129566.13	TEP1	protein_coding	737	373	364	4.4542	1.5911	2.2563
ENSG00000129595.14	EPB41L4A	protein_coding	25	83	92	0.2008	0.0717	0.1017
ENSG00000129596.5	CDO1	protein_coding	15007	7549	7460	545.9091	195.0086	276.5318
ENSG00000129625.13	REEP5	protein_coding	4611	2340	2296	79.9418	28.5566	40.4947
ENSG00000129636.13	ITFG1	protein_coding	2187	1291	1355	19.5206	6.9731	9.8882
ENSG00000129646.14	QRICH2	protein_coding	325	155	170	3.8774	1.3851	1.9641
ENSG00000129654.8	FOXJ1	protein_coding	55	23	33	1.4648	0.5232	0.7420
ENSG00000129657.16	SEC14L1	protein_coding	1674	836	838	11.1370	3.9784	5.6415
ENSG00000129667.13	RHBDF2	protein_coding	528	276	252	5.1564	1.8419	2.6120
ENSG00000129673.10	AANAT	protein_coding	2	1	1	0.0639	0.0228	0.0324
ENSG00000129675.16	ARHGEF6	protein_coding	346	184	162	4.5166	1.6134	2.2879
ENSG00000129680.16	MAP7D3	protein_coding	237	121	116	2.3717	0.8472	1.2014
ENSG00000129682.16	FGF13	protein_coding	164	91	74	0.5449	0.1946	0.2760
ENSG00000129691.16	ASH2L	protein_coding	1126	589	538	13.7090	4.8971	6.9443
ENSG00000129696.13	TTI2	protein_coding	168	165	183	3.0412	1.0864	1.5405
ENSG00000129744.3	ART1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000129749.3	CHRNA10	protein_coding	8	4	4	0.2039	0.0728	0.1033
ENSG00000129757.14	CDKN1C	protein_coding	110	51	59	3.0560	1.0916	1.5480
ENSG00000129810.15	SGO1	protein_coding	283	196	204	5.2106	1.8613	2.6395
ENSG00000129816.5	TTTY1B	lncRNA	1	1	0	0.0757	0.0270	0.0384
ENSG00000129824.16	RPS4Y1	protein_coding	7556	3768	3788	241.1269	86.1349	122.1435
ENSG00000129845.5	TTTY1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000129862.7	VCY1B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000129864.6	VCY	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000129873.7	CDY2B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000129910.8	CDH15	protein_coding	1	1	0	0.0148	0.0053	0.0075
ENSG00000129911.9	KLF16	protein_coding	321	255	218	7.4566	2.6636	3.7772
ENSG00000129925.11	PGAP6	protein_coding	2187	1081	1116	34.0289	12.1557	17.2374
ENSG00000129932.10	DOHH	protein_coding	465	238	227	15.1049	5.3958	7.6514
ENSG00000129933.21	MAU2	protein_coding	937	449	488	5.8710	2.0972	2.9740
ENSG00000129946.10	SHC2	protein_coding	1494	730	764	24.9173	8.9009	12.6220
ENSG00000129951.19	PLPPR3	protein_coding	8	5	5	0.2027	0.0724	0.1027
ENSG00000129965.15	INS-IGF2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000129968.17	ABHD17A	protein_coding	1297	682	615	14.4995	5.1795	7.3448
ENSG00000129988.6	LBP	protein_coding	10240	5107	5133	386.5837	138.0947	195.8251
ENSG00000129990.15	SYT5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000129991.13	TNNI3	protein_coding	1	0	1	0.0339	0.0121	0.0172
ENSG00000129993.15	CBFA2T3	protein_coding	70	46	32	0.8072	0.2883	0.4089
ENSG00000130005.13	GAMT	protein_coding	14498	7153	7348	415.6815	148.4889	210.5647
ENSG00000130021.15	PUDP	protein_coding	466	253	230	8.4026	3.0016	4.2564
ENSG00000130023.16	ERMARD	protein_coding	434	223	212	7.0077	2.5033	3.5498
ENSG00000130024.15	PHF10	protein_coding	1584	898	911	18.2438	6.5170	9.2414
ENSG00000130032.17	PRRG3	protein_coding	4	3	1	0.0422	0.0151	0.0214
ENSG00000130035.9	GALNT8	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130037.5	KCNA5	protein_coding	18	8	10	0.4262	0.1522	0.2159
ENSG00000130038.10	CRACR2A	protein_coding	25	8	18	0.1382	0.0494	0.0700
ENSG00000130045.16	NXNL2	protein_coding	1	1	0	0.0276	0.0099	0.0140
ENSG00000130052.13	STARD8	protein_coding	791	395	396	9.8054	3.5027	4.9669
ENSG00000130054.5	FAM155B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130055.14	GDPD2	protein_coding	1	1	0	0.0261	0.0093	0.0132
ENSG00000130066.16	SAT1	protein_coding	12398	6333	6065	341.9524	122.1516	173.2169
ENSG00000130119.17	GNL3L	protein_coding	866	437	432	4.9934	1.7837	2.5294
ENSG00000130147.16	SH3BP4	protein_coding	1276	625	651	12.4084	4.4325	6.2855
ENSG00000130150.12	MOSPD2	protein_coding	561	304	257	6.8097	2.4325	3.4495
ENSG00000130158.14	DOCK6	protein_coding	1267	674	669	6.9958	2.4990	3.5437
ENSG00000130159.14	ECSIT	protein_coding	1862	920	942	54.4747	19.4594	27.5943
ENSG00000130164.14	LDLR	protein_coding	4517	2339	2453	40.8308	14.5855	20.6829
ENSG00000130165.10	ELOF1	protein_coding	1491	733	758	24.6170	8.7936	12.4698
ENSG00000130167.14	TSPAN16	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130173.13	ANGPTL8	protein_coding	873	452	455	49.1806	17.5682	24.9126
ENSG00000130175.10	PRKCSH	protein_coding	12884	6934	6625	171.6985	61.3338	86.9744
ENSG00000130176.8	CNN1	protein_coding	55	28	27	1.3357	0.4771	0.6766
ENSG00000130177.16	CDC16	protein_coding	1181	603	578	20.5528	7.3418	10.4111
ENSG00000130182.8	ZSCAN10	protein_coding	6	1	5	0.1254	0.0448	0.0635
ENSG00000130193.8	THEM6	protein_coding	1239	675	658	28.1267	10.0474	14.2477
ENSG00000130202.10	NECTIN2	protein_coding	1625	831	856	29.9196	10.6878	15.1559
ENSG00000130203.10	APOE	protein_coding	87508	44890	42624	2799.0359	999.8661	1417.8596
ENSG00000130204.13	TOMM40	protein_coding	690	324	366	13.1689	4.7042	6.6707
ENSG00000130208.9	APOC1	protein_coding	29188	14596	14593	1633.6262	583.5608	827.5180
ENSG00000130222.11	GADD45G	protein_coding	7700	3865	3835	400.9935	143.2421	203.1244
ENSG00000130224.15	LRCH2	protein_coding	13	5	8	0.1808	0.0646	0.0916
ENSG00000130226.17	DPP6	protein_coding	5	5	0	0.0253	0.0091	0.0128
ENSG00000130227.17	XPO7	protein_coding	1041	515	526	10.3676	3.7035	5.2517
ENSG00000130234.12	ACE2	protein_coding	47	23	24	0.3334	0.1191	0.1689
ENSG00000130244.12	FAM98C	protein_coding	770	386	421	11.5379	4.1216	5.8446
ENSG00000130254.12	SAFB2	protein_coding	1875	956	921	21.4662	7.6681	10.8738
ENSG00000130255.13	RPL36	protein_coding	9728	4938	4836	295.1297	105.4256	149.4988
ENSG00000130270.16	ATP8B3	protein_coding	380	194	186	3.7327	1.3334	1.8908
ENSG00000130283.9	GDF1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130287.14	NCAN	protein_coding	16	12	5	0.1593	0.0569	0.0807
ENSG00000130294.17	KIF1A	protein_coding	3	3	3	0.0116	0.0041	0.0059
ENSG00000130299.17	GTPBP3	protein_coding	642	329	313	9.7687	3.4895	4.9483
ENSG00000130300.9	PLVAP	protein_coding	3634	1822	1812	109.0960	38.9710	55.2629
ENSG00000130303.13	BST2	protein_coding	4487	2259	2230	280.7858	100.3018	142.2329
ENSG00000130304.17	SLC27A1	protein_coding	428	240	212	3.5944	1.2840	1.8207
ENSG00000130305.17	NSUN5	protein_coding	1045	523	522	21.3392	7.6227	10.8094
ENSG00000130307.12	USHBP1	protein_coding	120	64	58	1.6095	0.5749	0.8153
ENSG00000130309.11	COLGALT1	protein_coding	1439	695	744	20.4632	7.3098	10.3657
ENSG00000130311.11	DDA1	protein_coding	1560	823	762	23.4010	8.3593	11.8538
ENSG00000130312.7	MRPL34	protein_coding	2108	1165	1223	95.3624	34.0652	48.3061
ENSG00000130313.7	PGLS	protein_coding	1113	632	632	27.0012	9.6453	13.6775
ENSG00000130332.15	LSM7	protein_coding	1032	534	498	42.1724	15.0648	21.3626
ENSG00000130338.13	TULP4	protein_coding	390	187	203	2.1872	0.7813	1.1080
ENSG00000130340.16	SNX9	protein_coding	1584	828	812	23.4446	8.3748	11.8759
ENSG00000130347.13	RTN4IP1	protein_coding	124	64	72	2.6824	0.9582	1.3588
ENSG00000130348.11	QRSL1	protein_coding	315	168	148	3.9800	1.4217	2.0161
ENSG00000130349.10	MTRES1	protein_coding	216	113	103	6.4873	2.3174	3.2862
ENSG00000130363.12	RSPH3	protein_coding	263	139	130	2.7555	0.9843	1.3958
ENSG00000130368.7	MAS1	protein_coding	2	2	0	0.0124	0.0044	0.0063
ENSG00000130377.13	ACSBG2	protein_coding	9	8	4	0.1799	0.0643	0.0911
ENSG00000130382.9	MLLT1	protein_coding	2289	1182	1107	33.0971	11.8229	16.7654
ENSG00000130383.7	FUT5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130385.6	BMP15	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130396.20	AFDN	protein_coding	3250	1684	1566	16.3206	5.8300	8.2672
ENSG00000130402.13	ACTN4	protein_coding	15402	9655	9596	173.8477	62.1015	88.0631
ENSG00000130413.15	STK33	protein_coding	2	2	0	0.0181	0.0065	0.0092
ENSG00000130414.13	NDUFA10	protein_coding	2871	1550	1321	10.2178	3.6500	5.1758
ENSG00000130427.3	EPO	protein_coding	17	10	8	0.7047	0.2517	0.3570
ENSG00000130429.15	ARPC1B	protein_coding	18	16	15	0.3110	0.1111	0.1575
ENSG00000130433.7	CACNG6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130449.6	ZSWIM6	protein_coding	365	197	168	4.5574	1.6280	2.3086
ENSG00000130475.14	FCHO1	protein_coding	37	18	19	0.4477	0.1599	0.2268
ENSG00000130477.15	UNC13A	protein_coding	10	2	8	0.0616	0.0220	0.0312
ENSG00000130479.11	MAP1S	protein_coding	437	296	274	6.1035	2.1803	3.0917
ENSG00000130487.9	KLHDC7B	protein_coding	15	8	7	0.2017	0.0720	0.1021
ENSG00000130508.11	PXDN	protein_coding	1264	609	655	7.7301	2.7613	3.9157
ENSG00000130511.16	SSBP4	protein_coding	579	324	351	13.4136	4.7916	6.7947
ENSG00000130513.6	GDF15	protein_coding	4130	2103	2027	136.3434	48.7043	69.0651
ENSG00000130517.14	PGPEP1	protein_coding	1471	759	712	13.4970	4.8214	6.8369
ENSG00000130518.17	IQCN	protein_coding	350	164	186	2.6343	0.9410	1.3344
ENSG00000130520.11	LSM4	protein_coding	1512	725	788	36.4116	13.0069	18.4444
ENSG00000130522.6	JUND	protein_coding	4779	2330	2449	170.6912	60.9740	86.4641
ENSG00000130528.12	HRC	protein_coding	67	35	32	1.7374	0.6206	0.8801
ENSG00000130529.16	TRPM4	protein_coding	201	114	87	2.0970	0.7491	1.0622
ENSG00000130538.6	OR11H1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130540.14	SULT4A1	protein_coding	4	4	0	0.0964	0.0344	0.0488
ENSG00000130544.12	ZNF557	protein_coding	229	113	117	2.7396	0.9787	1.3878
ENSG00000130545.16	CRB3	protein_coding	704	359	391	30.3151	10.8291	15.3562
ENSG00000130558.20	OLFM1	protein_coding	31	17	14	0.3487	0.1246	0.1766
ENSG00000130559.19	CAMSAP1	protein_coding	794	402	393	6.1055	2.1810	3.0927
ENSG00000130560.9	UBAC1	protein_coding	957	494	463	22.1855	7.9251	11.2381
ENSG00000130561.17	SAG	protein_coding	5	2	3	0.0290	0.0104	0.0147
ENSG00000130584.12	ZBTB46	protein_coding	177	277	319	1.7210	0.6148	0.8718
ENSG00000130589.16	HELZ2	protein_coding	1089	529	560	6.2183	2.2213	3.1499
ENSG00000130590.14	SAMD10	protein_coding	101	45	56	2.8403	1.0146	1.4388
ENSG00000130592.17	LSP1	protein_coding	361	229	251	3.9981	1.4282	2.0252
ENSG00000130595.19	TNNT3	protein_coding	1	0	1	0.0254	0.0091	0.0128
ENSG00000130598.16	TNNI2	protein_coding	27	15	12	1.7066	0.6096	0.8645
ENSG00000130600.19	H19	lncRNA	1300	822	850	30.9173	11.0442	15.6612
ENSG00000130612.16	CYP2G1P	transcribed_unprocessed_pseudogene	47	22	25	0.8276	0.2956	0.4192
ENSG00000130635.16	COL5A1	protein_coding	423	210	219	2.6115	0.9329	1.3228
ENSG00000130638.17	ATXN10	protein_coding	1877	968	909	25.2236	9.0103	12.7771
ENSG00000130640.13	TUBGCP2	protein_coding	2419	1602	1608	21.6531	7.7349	10.9685
ENSG00000130643.9	CALY	protein_coding	5	3	2	0.1144	0.0409	0.0580
ENSG00000130649.10	CYP2E1	protein_coding	20102	11034	11058	143.9396	51.4178	72.9130
ENSG00000130653.16	PNPLA7	protein_coding	1657	840	817	11.5961	4.1423	5.8741
ENSG00000130656.6	HBZ	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130669.17	PAK4	protein_coding	2130	1045	1086	20.6258	7.3679	10.4481
ENSG00000130675.15	MNX1	protein_coding	2	1	1	0.0327	0.0117	0.0166
ENSG00000130684.14	ZNF337	protein_coding	58	362	371	0.8231	0.2940	0.4169
ENSG00000130695.16	CEP85	protein_coding	758	371	387	10.1506	3.6260	5.1418
ENSG00000130699.18	TAF4	protein_coding	1003	520	483	7.0457	2.5169	3.5690
ENSG00000130700.7	GATA5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130701.4	RBBP8NL	protein_coding	1	0	1	0.0246	0.0088	0.0125
ENSG00000130702.15	LAMA5	protein_coding	1321	1223	1270	6.3686	2.2750	3.2261
ENSG00000130703.17	OSBPL2	protein_coding	1545	789	756	8.1588	2.9145	4.1328
ENSG00000130706.13	ADRM1	protein_coding	1430	1630	1590	45.9963	16.4307	23.2996
ENSG00000130707.18	ASS1	protein_coding	167861	84764	83098	3832.1013	1368.8958	1941.1618
ENSG00000130711.5	PRDM12	protein_coding	8	4	4	0.2222	0.0794	0.1125
ENSG00000130713.16	EXOSC2	protein_coding	1206	609	597	19.5969	7.0004	9.9269
ENSG00000130714.18	POMT1	protein_coding	1092	637	579	8.9482	3.1965	4.5327
ENSG00000130717.13	UCK1	protein_coding	1032	552	484	26.4913	9.4632	13.4193
ENSG00000130720.13	FIBCD1	protein_coding	3	1	2	0.0510	0.0182	0.0258
ENSG00000130723.21	PRRC2B	protein_coding	2297	1653	1718	12.7330	4.5485	6.4499
ENSG00000130724.9	CHMP2A	protein_coding	2497	1232	1265	81.5347	29.1257	41.3016
ENSG00000130725.8	UBE2M	protein_coding	924	464	460	36.5242	13.0471	18.5014
ENSG00000130726.12	TRIM28	protein_coding	2383	1223	1160	38.1291	13.6204	19.3144
ENSG00000130731.16	METTL26	protein_coding	1472	748	724	55.4196	19.7969	28.0729
ENSG00000130733.11	YIPF2	protein_coding	569	675	682	15.5691	5.5616	7.8866
ENSG00000130734.10	ATG4D	protein_coding	365	362	338	11.0394	3.9435	5.5920
ENSG00000130741.11	EIF2S3	protein_coding	4288	2200	2088	72.3927	25.8600	36.6707
ENSG00000130748.7	TMEM160	protein_coding	147	78	69	15.4626	5.5235	7.8326
ENSG00000130749.10	ZC3H4	protein_coding	1128	556	572	11.9088	4.2540	6.0324
ENSG00000130751.10	NPAS1	protein_coding	14	7	7	0.3761	0.1343	0.1905
ENSG00000130755.13	GMFG	protein_coding	315	171	144	15.6361	5.5855	7.9205
ENSG00000130758.8	MAP3K10	protein_coding	244	127	118	3.4421	1.2296	1.7436
ENSG00000130762.15	ARHGEF16	protein_coding	450	237	213	5.8235	2.0802	2.9499
ENSG00000130764.10	LRRC47	protein_coding	1777	1013	1010	27.1527	9.6994	13.7543
ENSG00000130766.5	SESN2	protein_coding	2515	1246	1269	50.0515	17.8793	25.3537
ENSG00000130768.15	SMPDL3B	protein_coding	6	12	6	0.1552	0.0555	0.0786
ENSG00000130770.18	ATP5IF1	protein_coding	8407	4256	4161	260.3259	92.9931	131.8688
ENSG00000130772.14	MED18	protein_coding	1351	698	654	46.1483	16.4850	23.3766
ENSG00000130775.16	THEMIS2	protein_coding	270	136	134	4.0256	1.4380	2.0392
ENSG00000130779.21	CLIP1	protein_coding	4179	2151	2047	15.5140	5.5419	7.8587
ENSG00000130783.14	CCDC62	protein_coding	1	1	1	0.0161	0.0058	0.0082
ENSG00000130787.14	HIP1R	protein_coding	1588	744	844	15.4709	5.5265	7.8368
ENSG00000130803.15	ZNF317	protein_coding	958	510	448	13.0753	4.6707	6.6233
ENSG00000130810.20	PPAN	protein_coding	85	36	49	2.0278	0.7244	1.0272
ENSG00000130811.12	EIF3G	protein_coding	6254	3760	3743	123.4990	44.1161	62.5588
ENSG00000130812.10	ANGPTL6	protein_coding	357	1326	1195	11.2777	4.0286	5.7127
ENSG00000130813.18	SHFL	protein_coding	3261	3185	3377	51.7568	18.4885	26.2176
ENSG00000130816.17	DNMT1	protein_coding	2852	1490	1362	12.7770	4.5642	6.4722
ENSG00000130818.12	ZNF426	protein_coding	595	322	273	5.4326	1.9406	2.7519
ENSG00000130821.17	SLC6A8	protein_coding	65	36	29	0.7861	0.2808	0.3982
ENSG00000130822.16	PNCK	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130826.18	DKC1	protein_coding	1689	854	835	27.6870	9.8903	14.0250
ENSG00000130827.6	PLXNA3	protein_coding	181	87	100	1.0649	0.3804	0.5395
ENSG00000130829.18	DUSP9	protein_coding	530	253	277	13.1874	4.7108	6.6801
ENSG00000130830.15	MPP1	protein_coding	3505	1823	1682	44.7530	15.9866	22.6698
ENSG00000130844.19	ZNF331	protein_coding	741	391	350	5.8777	2.0996	2.9773
ENSG00000130856.17	ZNF236	protein_coding	302	143	159	1.8661	0.6666	0.9453
ENSG00000130876.11	SLC7A10	protein_coding	16	62	47	0.3543	0.1266	0.1795
ENSG00000130881.14	LRP3	protein_coding	4532	2262	2363	58.4073	20.8642	29.5864
ENSG00000130921.8	C12orf65	protein_coding	649	345	330	6.8049	2.4308	3.4470
ENSG00000130935.10	NOL11	protein_coding	1100	539	561	16.4221	5.8663	8.3186
ENSG00000130939.20	UBE4B	protein_coding	1951	973	978	14.5523	5.1984	7.3715
ENSG00000130940.15	CASZ1	protein_coding	110	109	106	0.6686	0.2388	0.3387
ENSG00000130943.7	PKDREJ	protein_coding	48	20	28	0.4306	0.1538	0.2181
ENSG00000130948.10	HSD17B3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000130950.14	NUTM2F	protein_coding	1	1	0	0.0269	0.0096	0.0136
ENSG00000130956.14	HABP4	protein_coding	230	189	158	3.8764	1.3847	1.9636
ENSG00000130957.5	FBP2	protein_coding	5	31	28	0.2579	0.0921	0.1306
ENSG00000130958.13	SLC35D2	protein_coding	291	140	151	5.2389	1.8714	2.6538
ENSG00000130962.18	PRRG1	protein_coding	291	159	132	3.2638	1.1659	1.6533
ENSG00000130985.17	UBA1	protein_coding	7839	3934	3905	83.9042	29.9721	42.5019
ENSG00000130988.13	RGN	protein_coding	14001	6964	7037	343.1663	122.5852	173.8319
ENSG00000130997.16	POLN	protein_coding	4	2	2	0.0357	0.0128	0.0181
ENSG00000131002.12	TXLNGY	transcribed_unprocessed_pseudogene	1013	530	483	6.1346	2.1914	3.1075
ENSG00000131007.9	TTTY9B	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000131013.4	PPIL4	protein_coding	537	281	256	12.8066	4.5747	6.4872
ENSG00000131015.5	ULBP2	protein_coding	12	4	8	0.6193	0.2212	0.3137
ENSG00000131016.17	AKAP12	protein_coding	883	456	427	6.9330	2.4766	3.5119
ENSG00000131018.24	SYNE1	protein_coding	1972	1016	958	2.9102	1.0396	1.4742
ENSG00000131019.11	ULBP3	protein_coding	7	3	4	0.1550	0.0554	0.0785
ENSG00000131023.13	LATS1	protein_coding	553	311	246	4.4866	1.6027	2.2727
ENSG00000131037.15	EPS8L1	protein_coding	24	14	10	0.3096	0.1106	0.1568
ENSG00000131042.15	LILRB2	protein_coding	126	68	58	2.2731	0.8120	1.1515
ENSG00000131043.12	AAR2	protein_coding	1243	610	633	27.6170	9.8653	13.9894
ENSG00000131044.17	TTLL9	protein_coding	2	4	2	0.0223	0.0080	0.0113
ENSG00000131050.11	BPIFA2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000131051.24	RBM39	protein_coding	7340	3691	3650	42.2341	15.0868	21.3938
ENSG00000131055.5	COX4I2	protein_coding	138	67	71	14.2121	5.0768	7.1992
ENSG00000131059.12	BPIFA3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000131061.14	ZNF341	protein_coding	211	98	113	2.6640	0.9516	1.3495
ENSG00000131067.17	GGT7	protein_coding	1099	535	564	25.5634	9.1317	12.9492
ENSG00000131068.4	DEFB118	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000131069.20	ACSS2	protein_coding	9326	4658	4668	122.4357	43.7362	62.0201
ENSG00000131080.15	EDA2R	protein_coding	511	239	272	9.7364	3.4780	4.9320
ENSG00000131089.17	ARHGEF9	protein_coding	478	245	233	2.2645	0.8089	1.1471
ENSG00000131094.4	C1QL1	protein_coding	245	127	118	11.0544	3.9488	5.5996
